男女,市区町村コード,町丁字コード,地域階層レベル,秘匿処理,秘匿先情報,合算地域,都道府県名,市区町村名,大字・町名,字・丁目名,総数,徒歩のみ,鉄道・電車,乗合バス,勤め先・学校のバス,自家用車,ハイヤー・タクシー,オートバイ,自転車,その他,利用交通手段「不詳」
総数,14134,404106,4,,,,神奈川県,川崎市高津区,二子,六丁目,654,42,485,39,4,48,1,6,79,6,6
総数,14134,4051,2,,,,神奈川県,川崎市高津区,瀬田,,372,21,300,21,1,22,-,5,33,2,1
総数,14134,4061,3,,,,神奈川県,川崎市高津区,諏訪,,2755,172,1989,116,19,178,1,41,409,23,83
総数,14134,406101,4,,,,神奈川県,川崎市高津区,諏訪,一丁目,790,54,595,23,6,36,-,10,82,3,31
総数,14134,406102,4,,,,神奈川県,川崎市高津区,諏訪,二丁目,766,30,560,27,6,63,-,15,138,10,18
総数,14134,406103,4,,,,神奈川県,川崎市高津区,諏訪,三丁目,1199,88,834,66,7,79,1,16,189,10,34
総数,14134,4070,3,,,,神奈川県,川崎市高津区,北見方,,3965,239,2489,619,37,359,6,95,1113,38,80
総数,14134,407001,4,,,,神奈川県,川崎市高津区,北見方,一丁目,1097,70,689,180,24,111,-,29,286,13,19
総数,14134,407002,4,,,,神奈川県,川崎市高津区,北見方,二丁目,2341,120,1535,308,10,185,4,52,667,14,42
総数,14134,407003,4,,,,神奈川県,川崎市高津区,北見方,三丁目,527,49,265,131,3,63,2,14,160,11,19
総数,14134,4080,3,,,,神奈川県,川崎市高津区,下野毛,,1429,175,566,308,9,202,5,74,508,19,47
総数,14134,408001,4,,,,神奈川県,川崎市高津区,下野毛,一丁目,502,72,191,113,1,72,1,23,168,7,17
総数,14134,408002,4,,,,神奈川県,川崎市高津区,下野毛,二丁目,373,43,141,80,4,65,4,19,128,4,16
総数,14134,408003,4,,,,神奈川県,川崎市高津区,下野毛,三丁目,554,60,234,115,4,65,-,32,212,8,14
総数,14134,4100,3,,,,神奈川県,川崎市高津区,坂戸,,3771,332,2316,345,29,329,7,81,868,43,147
総数,14134,410001,4,,,,神奈川県,川崎市高津区,坂戸,一丁目,1138,101,823,75,9,64,1,18,149,10,30
総数,14134,410002,4,,,,神奈川県,川崎市高津区,坂戸,二丁目,1088,93,606,75,7,112,3,21,318,10,85
総数,14134,410003,4,,,,神奈川県,川崎市高津区,坂戸,三丁目,1545,138,887,195,13,153,3,42,401,23,32
総数,14134,4110,3,,,,神奈川県,川崎市高津区,久本,,5373,462,4145,378,33,291,10,38,431,25,104
総数,14134,411001,4,,,,神奈川県,川崎市高津区,久本,一丁目,923,73,738,41,10,49,2,8,40,5,18
総数,14134,411002,4,,,,神奈川県,川崎市高津区,久本,二丁目,1459,115,1143,85,5,71,2,6,149,6,39
総数,14134,411003,4,,,,神奈川県,川崎市高津区,久本,三丁目,2991,274,2264,252,18,171,6,24,242,14,47
総数,14134,4121,3,,,,神奈川県,川崎市高津区,下作延,,9550,557,7292,594,91,664,17,183,883,61,179
総数,14134,412101,4,,,,神奈川県,川崎市高津区,下作延,一丁目,453,35,353,18,8,23,-,10,25,3,7
総数,14134,412102,4,,,,神奈川県,川崎市高津区,下作延,二丁目,2384,145,1950,136,24,121,4,21,110,13,45
総数,14134,412103,4,,,,神奈川県,川崎市高津区,下作延,三丁目,1791,119,1312,127,17,132,4,48,181,13,37
総数,14134,412104,4,,,,神奈川県,川崎市高津区,下作延,四丁目,1559,73,1208,100,19,105,4,27,160,11,27
総数,14134,412105,4,,,,神奈川県,川崎市高津区,下作延,五丁目,1236,70,916,109,8,103,3,42,146,7,19
総数,14134,412106,4,,,,神奈川県,川崎市高津区,下作延,六丁目,1244,55,879,64,11,114,1,19,163,10,32
総数,14134,412107,4,,,,神奈川県,川崎市高津区,下作延,七丁目,883,60,674,40,4,66,1,16,98,4,12
総数,14134,4122,2,,,,神奈川県,川崎市高津区,下作延,,-,-,-,-,-,-,-,-,-,-,-
総数,14134,4130,2,,,,神奈川県,川崎市高津区,上作延,,4404,264,2590,1171,38,573,8,199,1005,57,85
総数,14134,4140,2,,,,神奈川県,川崎市高津区,向ケ丘,,975,84,677,112,4,113,1,36,105,10,11
総数,14134,4150,3,,,,神奈川県,川崎市高津区,梶ケ谷,,4473,331,3256,457,34,454,13,109,396,36,116
総数,14134,415001,4,,,,神奈川県,川崎市高津区,梶ケ谷,一丁目,277,27,191,13,2,27,-,7,21,2,13
総数,14134,415002,4,,,,神奈川県,川崎市高津区,梶ケ谷,二丁目,1390,121,1070,59,10,87,3,25,94,8,32
総数,14134,415003,4,,,,神奈川県,川崎市高津区,梶ケ谷,三丁目,1084,70,825,86,8,83,6,20,73,8,27
総数,14134,415004,4,,,,神奈川県,川崎市高津区,梶ケ谷,四丁目,571,41,419,52,5,61,-,15,50,4,18
総数,14134,415005,4,,,,神奈川県,川崎市高津区,梶ケ谷,五丁目,540,28,381,120,3,77,2,18,64,5,8
総数,14134,415006,4,,,,神奈川県,川崎市高津区,梶ケ谷,六丁目,611,44,370,127,6,119,2,24,94,9,18
総数,14134,4160,3,,,,神奈川県,川崎市高津区,末長,,9630,588,6980,753,88,691,20,230,1311,76,284
総数,14134,416001,4,,,,神奈川県,川崎市高津区,末長,一丁目,3536,176,2941,144,35,203,7,56,145,24,76
総数,14134,416002,4,,,,神奈川県,川崎市高津区,末長,二丁目,1622,106,1091,187,11,140,4,75,280,17,56
総数,14134,416003,4,,,,神奈川県,川崎市高津区,末長,三丁目,2084,163,1348,275,14,169,6,35,488,16,43
総数,14134,416004,4,,,,神奈川県,川崎市高津区,末長,四丁目,2388,143,1600,147,28,179,3,64,398,19,109
総数,14134,4170,3,,,,神奈川県,川崎市高津区,新作,,6989,488,4388,820,70,690,10,206,1410,64,127
総数,14134,417001,4,,,,神奈川県,川崎市高津区,新作,一丁目,473,33,312,44,5,49,1,18,59,6,9
総数,14134,417002,4,,,,神奈川県,川崎市高津区,新作,二丁目,725,45,368,190,10,123,-,44,216,12,18
総数,14134,417003,4,,,,神奈川県,川崎市高津区,新作,三丁目,1000,84,508,236,9,142,-,50,294,8,16
総数,14134,417004,4,,,,神奈川県,川崎市高津区,新作,四丁目,1138,101,640,165,9,102,2,41,292,14,22
総数,14134,417005,4,,,,神奈川県,川崎市高津区,新作,五丁目,1728,111,1209,92,16,130,6,28,245,9,30
総数,14134,417006,4,,,,神奈川県,川崎市高津区,新作,六丁目,1925,114,1351,93,21,144,1,25,304,15,32
総数,14134,4180,2,,,,神奈川県,川崎市高津区,千年新町,,1217,95,788,84,16,100,2,27,210,5,15
総数,14134,4191,2,,,,神奈川県,川崎市高津区,北野川,,134,3,65,43,-,26,1,15,25,2,1
総数,14134,4192,3,,,,神奈川県,川崎市高津区,東野川,,1623,128,544,566,21,364,2,158,324,33,38
総数,14134,419201,4,,,,神奈川県,川崎市高津区,東野川,一丁目,803,60,265,286,9,149,2,69,180,15,28
総数,14134,419202,4,,,,神奈川県,川崎市高津区,東野川,二丁目,820,68,279,280,12,215,-,89,144,18,10
総数,14134,4200,3,,,,神奈川県,川崎市高津区,千年,,5608,342,3025,1071,56,706,14,268,1347,74,161
総数,14134,420001,4,,,,神奈川県,川崎市高津区,千年,,3553,221,2113,438,39,344,6,108,813,40,114
総数,14134,420002,4,,,,神奈川県,川崎市高津区,千年,,2055,121,912,633,17,362,8,160,534,34,47
総数,14134,4210,3,,,,神奈川県,川崎市高津区,子母口,,3868,273,1576,1144,40,607,8,229,1267,77,119
総数,14134,421001,4,,,,神奈川県,川崎市高津区,子母口,,3622,258,1461,1049,34,564,5,208,1207,74,113
総数,14134,421002,4,,,,神奈川県,川崎市高津区,子母口,,246,15,115,95,6,43,3,21,60,3,6
総数,14134,4220,2,,,,神奈川県,川崎市高津区,明津,,1440,60,806,353,17,173,2,58,546,14,28
総数,14134,4230,2,,,,神奈川県,川崎市高津区,蟹ケ谷,,3565,157,1689,1464,23,558,15,311,870,56,81
総数,14134,4240,3,,,,神奈川県,川崎市高津区,久末,,5700,276,2057,1988,59,1304,7,592,1136,137,196
総数,14134,424001,4,,,,神奈川県,川崎市高津区,久末,,1158,67,371,349,10,227,-,93,352,19,34
総数,14134,424002,4,,,,神奈川県,川崎市高津区,久末,,1628,61,644,646,15,314,3,165,303,46,55
総数,14134,424003,4,,,,神奈川県,川崎市高津区,久末,,2914,148,1042,993,34,763,4,334,481,72,107
総数,14135,-,1,,,,神奈川県,川崎市多摩区,,,93247,5547,64139,9014,1025,9794,166,3329,12481,1035,2476
総数,14135,6010,3,,,,神奈川県,川崎市多摩区,登戸,,10864,671,8131,723,151,700,19,195,1403,94,277
総数,14135,601000,4,,,,神奈川県,川崎市多摩区,登戸,,12,-,12,1,-,-,-,-,-,-,-
総数,14135,601001,4,,,,神奈川県,川崎市多摩区,登戸,,190,17,153,13,3,6,-,2,4,1,8
総数,14135,601002,4,,,,神奈川県,川崎市多摩区,登戸,,3555,215,2832,264,62,157,6,49,197,30,111
総数,14135,601003,4,,,,神奈川県,川崎市多摩区,登戸,,2119,145,1658,137,32,131,4,28,114,14,44
総数,14135,601004,4,,,,神奈川県,川崎市多摩区,登戸,,4401,262,3047,260,47,367,9,105,962,42,104
総数,14135,601005,4,,,,神奈川県,川崎市多摩区,登戸,,587,32,429,48,7,39,-,11,126,7,10
総数,14135,6020,3,,,,神奈川県,川崎市多摩区,生田,,5964,368,3982,367,60,735,12,234,922,66,131
総数,14135,602001,4,,,,神奈川県,川崎市多摩区,生田,一丁目,1082,31,694,51,15,153,1,37,217,12,26
総数,14135,602002,4,,,,神奈川県,川崎市多摩区,生田,二丁目,692,35,393,60,12,106,3,30,200,6,16
総数,14135,602003,4,,,,神奈川県,川崎市多摩区,生田,三丁目,983,42,567,95,7,163,-,51,301,15,17
総数,14135,602004,4,,,,神奈川県,川崎市多摩区,生田,四丁目,309,12,224,18,2,41,-,13,25,2,13
総数,14135,602005,4,,,,神奈川県,川崎市多摩区,生田,五丁目,476,23,312,22,1,74,-,37,45,4,11
総数,14135,602006,4,,,,神奈川県,川崎市多摩区,生田,六丁目,1014,79,756,50,8,98,4,30,50,9,21
総数,14135,602007,4,,,,神奈川県,川崎市多摩区,生田,七丁目,484,43,380,22,4,30,1,9,21,3,11
総数,14135,602008,4,,,,神奈川県,川崎市多摩区,生田,八丁目,924,103,656,49,11,70,3,27,63,15,16
総数,14135,6030,3,,,,神奈川県,川崎市多摩区,菅馬場,,3171,168,1999,301,25,451,1,113,591,45,145
総数,14135,603001,4,,,,神奈川県,川崎市多摩区,菅馬場,一丁目,1468,75,975,72,11,181,1,47,255,25,42
総数,14135,603002,4,,,,神奈川県,川崎市多摩区,菅馬場,二丁目,1046,59,584,79,10,147,-,44,231,13,87
総数,14135,603003,4,,,,神奈川県,川崎市多摩区,菅馬場,三丁目,635,34,420,149,4,122,-,22,101,7,16
総数,14135,603004,4,,,,神奈川県,川崎市多摩区,菅馬場,四丁目,22,-,20,1,-,1,-,-,4,-,-
総数,14135,6040,3,,,,神奈川県,川崎市多摩区,菅仙谷,,2189,75,1487,464,29,300,5,90,333,21,70
総数,14135,604001,4,,,,神奈川県,川崎市多摩区,菅仙谷,一丁目,440,14,296,23,4,63,-,12,87,3,28
総数,14135,604002,4,,,,神奈川県,川崎市多摩区,菅仙谷,二丁目,741,27,532,83,9,100,-,16,90,9,18
総数,14135,604003,4,,,,神奈川県,川崎市多摩区,菅仙谷,三丁目,1008,34,659,358,16,137,5,62,156,9,24
総数,14135,604004,4,,,,神奈川県,川崎市多摩区,菅仙谷,四丁目,-,-,-,-,-,-,-,-,-,-,-
総数,14135,6050,3,,,,神奈川県,川崎市多摩区,菅北浦,,3515,161,2558,324,39,364,5,106,412,38,63
総数,14135,605001,4,,,,神奈川県,川崎市多摩区,菅北浦,一丁目,536,18,403,22,4,44,-,10,76,4,11
総数,14135,605002,4,,,,神奈川県,川崎市多摩区,菅北浦,二丁目,1099,49,809,53,12,93,-,37,132,19,12
総数,14135,605003,4,,,,神奈川県,川崎市多摩区,菅北浦,三丁目,728,44,546,50,13,64,-,12,54,9,23
総数,14135,605004,4,,,,神奈川県,川崎市多摩区,菅北浦,四丁目,795,35,552,172,7,119,4,34,107,4,9
総数,14135,605005,4,,,,神奈川県,川崎市多摩区,菅北浦,五丁目,357,15,248,27,3,44,1,13,43,2,8
総数,14135,6060,3,,,,神奈川県,川崎市多摩区,菅,,6055,288,4458,341,68,521,9,122,661,65,183
総数,14135,606001,4,,,,神奈川県,川崎市多摩区,菅,一丁目,757,40,582,48,6,53,-,15,63,9,23
総数,14135,606002,4,,,,神奈川県,川崎市多摩区,菅,二丁目,1007,57,786,57,19,84,4,19,60,9,29
総数,14135,606003,4,,,,神奈川県,川崎市多摩区,菅,三丁目,1002,52,716,43,10,89,2,22,125,12,26
総数,14135,606004,4,,,,神奈川県,川崎市多摩区,菅,四丁目,1046,39,803,67,15,89,1,13,106,7,28
総数,14135,606005,4,,,,神奈川県,川崎市多摩区,菅,五丁目,1194,41,877,66,7,110,1,20,139,6,45
総数,14135,606006,4,,,,神奈川県,川崎市多摩区,菅,六丁目,1049,59,694,60,11,96,1,33,168,22,32
総数,14135,6070,2,,,,神奈川県,川崎市多摩区,菅城下,,1147,53,787,62,9,126,-,45,182,15,28
総数,14135,6080,2,,,,神奈川県,川崎市多摩区,菅野戸呂,,798,29,563,32,9,70,-,26,113,8,36
総数,14135,6090,3,,,,神奈川県,川崎市多摩区,菅稲田堤,,2544,92,1873,111,23,240,2,55,313,30,71
総数,14135,609001,4,,,,神奈川県,川崎市多摩区,菅稲田堤,一丁目,1032,45,827,53,12,72,1,16,85,12,26
総数,14135,609002,4,,,,神奈川県,川崎市多摩区,菅稲田堤,二丁目,726,9,539,23,2,78,1,25,82,9,18
総数,14135,609003,4,,,,神奈川県,川崎市多摩区,菅稲田堤,三丁目,786,38,507,35,9,90,-,14,146,9,27
総数,14135,6100,2,,,,神奈川県,川崎市多摩区,布田,,1228,57,878,64,13,111,1,38,164,7,48
総数,14135,6120,3,,,,神奈川県,川崎市多摩区,中野島,,8863,472,5945,591,115,898,10,258,1813,98,232
総数,14135,612000,4,,,,神奈川県,川崎市多摩区,中野島,,39,1,27,4,1,5,-,1,10,-,2
総数,14135,612001,4,,,,神奈川県,川崎市多摩区,中野島,一丁目,901,49,626,44,12,87,1,20,131,8,21
総数,14135,612002,4,,,,神奈川県,川崎市多摩区,中野島,二丁目,781,34,534,31,4,80,1,19,140,6,16
総数,14135,612003,4,,,,神奈川県,川崎市多摩区,中野島,三丁目,1629,94,1095,79,22,168,1,47,269,20,49
総数,14135,612004,4,,,,神奈川県,川崎市多摩区,中野島,四丁目,1623,81,1048,176,26,178,2,54,494,18,38
総数,14135,612005,4,,,,神奈川県,川崎市多摩区,中野島,五丁目,1906,93,1137,172,28,234,-,75,554,26,58
総数,14135,612006,4,,,,神奈川県,川崎市多摩区,中野島,六丁目,1984,120,1478,85,22,146,5,42,215,20,48
総数,14135,6130,2,,,,神奈川県,川崎市多摩区,和泉,,-,-,-,-,-,-,-,-,-,-,-
総数,14135,6140,2,,,,神奈川県,川崎市多摩区,登戸新町,,2290,123,1816,144,31,121,1,38,203,17,55
総数,14135,6150,3,,,,神奈川県,川崎市多摩区,宿河原,,11572,570,8326,634,134,964,20,255,1571,121,315
総数,14135,615001,4,,,,神奈川県,川崎市多摩区,宿河原,一丁目,1655,89,1223,93,26,100,5,31,191,17,55
総数,14135,615002,4,,,,神奈川県,川崎市多摩区,宿河原,二丁目,2894,142,2176,164,47,213,3,46,364,23,70
総数,14135,615003,4,,,,神奈川県,川崎市多摩区,宿河原,三丁目,1309,54,966,64,15,93,3,38,145,10,56
総数,14135,615004,4,,,,神奈川県,川崎市多摩区,宿河原,四丁目,1444,71,1054,82,11,123,4,35,180,14,19
総数,14135,615005,4,,,,神奈川県,川崎市多摩区,宿河原,五丁目,998,49,697,47,9,95,3,14,159,13,25
総数,14135,615006,4,,,,神奈川県,川崎市多摩区,宿河原,六丁目,2337,137,1591,136,21,242,1,61,322,25,57
総数,14135,615007,4,,,,神奈川県,川崎市多摩区,宿河原,七丁目,935,28,619,48,5,98,1,30,210,19,33
総数,14135,6160,3,,,,神奈川県,川崎市多摩区,堰,,3377,174,2243,176,27,346,12,100,546,46,115
総数,14135,616001,4,,,,神奈川県,川崎市多摩区,堰,一丁目,1519,60,982,69,10,161,6,54,272,31,55
総数,14135,616002,4,,,,神奈川県,川崎市多摩区,堰,二丁目,977,48,663,47,8,105,-,20,167,9,18
総数,14135,616003,4,,,,神奈川県,川崎市多摩区,堰,三丁目,881,66,598,60,9,80,6,26,107,6,42
総数,14135,6170,3,,,,神奈川県,川崎市多摩区,長尾,,3955,194,2551,377,48,511,1,205,714,31,96
総数,14135,617001,4,,,,神奈川県,川崎市多摩区,長尾,一丁目,684,45,462,54,7,74,-,28,128,8,10
総数,14135,617002,4,,,,神奈川県,川崎市多摩区,長尾,二丁目,416,20,291,34,6,29,-,14,83,4,15
総数,14135,617003,4,,,,神奈川県,川崎市多摩区,長尾,三丁目,150,6,88,21,1,25,-,10,34,3,6
総数,14135,617004,4,,,,神奈川県,川崎市多摩区,長尾,四丁目,609,26,415,40,9,69,-,17,105,5,8
総数,14135,617005,4,,,,神奈川県,川崎市多摩区,長尾,五丁目,802,43,547,53,11,77,1,30,129,6,22
総数,14135,617006,4,,,,神奈川県,川崎市多摩区,長尾,六丁目,392,12,239,75,2,77,-,38,67,2,15
総数,14135,617007,4,,,,神奈川県,川崎市多摩区,長尾,七丁目,902,42,509,100,12,160,-,68,168,3,20
総数,14135,6180,3,,,,神奈川県,川崎市多摩区,東生田,,2239,134,1542,337,25,231,7,112,210,25,53
総数,14135,618001,4,,,,神奈川県,川崎市多摩区,東生田,一丁目,1142,71,913,75,13,46,2,21,71,8,24
総数,14135,618002,4,,,,神奈川県,川崎市多摩区,東生田,二丁目,423,27,297,31,3,41,3,11,47,7,11
総数,14135,618003,4,,,,神奈川県,川崎市多摩区,東生田,三丁目,229,10,112,84,2,57,2,25,28,2,5
総数,14135,618004,4,,,,神奈川県,川崎市多摩区,東生田,四丁目,445,26,220,147,7,87,-,55,64,8,13
総数,14135,6190,3,,,,神奈川県,川崎市多摩区,枡形,,4695,323,3249,454,59,424,12,151,916,50,100
総数,14135,619001,4,,,,神奈川県,川崎市多摩区,枡形,一丁目,653,40,382,62,8,88,1,32,242,9,16
総数,14135,619002,4,,,,神奈川県,川崎市多摩区,枡形,二丁目,871,51,612,73,17,84,2,23,172,9,14
総数,14135,619003,4,,,,神奈川県,川崎市多摩区,枡形,三丁目,646,46,471,41,9,41,4,11,86,6,12
総数,14135,619004,4,,,,神奈川県,川崎市多摩区,枡形,四丁目,267,17,192,25,4,17,1,6,57,2,5
総数,14135,619005,4,,,,神奈川県,川崎市多摩区,枡形,五丁目,785,81,474,180,5,92,3,40,170,12,21
総数,14135,619006,4,,,,神奈川県,川崎市多摩区,枡形,六丁目,1473,88,1118,73,16,102,1,39,189,12,32
総数,14135,619007,4,,,,神奈川県,川崎市多摩区,枡形,七丁目,-,-,-,-,-,-,-,-,-,-,-
総数,14135,6200,3,,,,神奈川県,川崎市多摩区,三田,,3521,412,2430,302,28,309,10,135,214,28,82
総数,14135,620001,4,,,,神奈川県,川崎市多摩区,三田,一丁目,1395,156,1016,80,7,103,4,41,67,7,31
総数,14135,620002,4,,,,神奈川県,川崎市多摩区,三田,二丁目,577,86,416,30,7,32,1,9,26,4,11
総数,14135,620003,4,,,,神奈川県,川崎市多摩区,三田,三丁目,394,39,250,55,5,48,1,25,35,5,13
総数,14135,620004,4,,,,神奈川県,川崎市多摩区,三田,四丁目,1065,118,701,131,9,107,4,55,77,10,24
総数,14135,620005,4,,,,神奈川県,川崎市多摩区,三田,五丁目,90,13,47,6,-,19,-,5,9,2,3
総数,14135,6210,3,,,,神奈川県,川崎市多摩区,東三田,,1587,137,972,685,14,220,7,96,166,14,32
総数,14135,621001,4,,,,神奈川県,川崎市多摩区,東三田,一丁目,178,20,116,50,1,20,2,9,14,-,3
総数,14135,621002,4,,,,神奈川県,川崎市多摩区,東三田,二丁目,285,37,150,105,3,41,2,28,25,3,6
総数,14135,621003,4,,,,神奈川県,川崎市多摩区,東三田,三丁目,1124,80,706,530,10,159,3,59,127,11,23
総数,14135,6220,3,,,,神奈川県,川崎市多摩区,寺尾台,,1097,57,753,173,5,155,4,62,84,10,26
総数,14135,622001,4,,,,神奈川県,川崎市多摩区,寺尾台,一丁目,640,31,458,73,4,82,2,28,40,4,16
総数,14135,622002,4,,,,神奈川県,川崎市多摩区,寺尾台,二丁目,457,26,295,100,1,73,2,34,44,6,10
総数,14135,6230,3,,,,神奈川県,川崎市多摩区,西生田,,3884,250,2942,214,42,355,6,145,149,40,99
総数,14135,623001,4,,,,神奈川県,川崎市多摩区,西生田,一丁目,422,25,324,22,10,40,-,8,14,7,7
総数,14135,623002,4,,,,神奈川県,川崎市多摩区,西生田,二丁目,576,61,424,36,7,30,-,13,27,4,19
総数,14135,623003,4,,,,神奈川県,川崎市多摩区,西生田,三丁目,1158,78,876,56,8,102,3,45,42,12,38
総数,14135,623004,4,,,,神奈川県,川崎市多摩区,西生田,四丁目,989,47,801,60,9,83,3,37,21,5,21
総数,14135,623005,4,,,,神奈川県,川崎市多摩区,西生田,五丁目,739,39,517,40,8,100,-,42,45,12,14
総数,14135,6240,3,,,,神奈川県,川崎市多摩区,栗谷,,1979,152,1340,140,20,238,6,87,151,35,50
総数,14135,624001,4,,,,神奈川県,川崎市多摩区,栗谷,一丁目,440,30,301,19,2,55,1,17,30,7,14
総数,14135,624002,4,,,,神奈川県,川崎市多摩区,栗谷,二丁目,477,29,298,57,11,83,3,35,53,9,5
総数,14135,624003,4,,,,神奈川県,川崎市多摩区,栗谷,三丁目,723,58,499,46,6,60,2,30,46,15,22
